"tipo_evento";"rastreador_numero_serie";"rastreador_fabricante";"rastreador_versao_hardware";"rastreador_bateria_interna_ativa";"rastreador_bateria_interna_conectada";"rastreador_bateria_interna_tensao";"numero_sequencial";"data_hora_evento";"data_hora_recebimento";"data_hora_armazenamento";"gps_fixado";"gps_numero_satelites";"gps_hdop";"gps_latitude";"gps_longitude";"gps_velocidade";"gps_proa";"gps_altitude";"gps_odometro";"gps_antena_conectada";"gps_velocidade_media";"gps_relacao_sinal_ruido";"gps_odometro_can";"gsm_sinal";"gsm_qualidade_sinal";"bateria_externa_ativa";"bateria_externa_conectada";"bateria_externa_tensao";"ignicao";"ignicao_virtual";"bloqueador";"revgeo_resultado";"revgeo_logradouro";"revgeo_faixa_numeracao";"revgeo_cep";"revgeo_municipio";"revgeo_uf";"revgeo_pais";"revgeo_pavimentoTipo";"revgeo_velocidade_maxima_via";"revgeo_municipio_id";"posicao_online";"rpm";"horimetro";"velocidade_maxima";"tempo_velocidade_maxima";"dados_aceleracao_movendo";"dados_aceleracao_estado_acelerometro";"1-erbs_cellid";"1-erbs_bsic";"1-erbs_rssi";"1-erbs_ta";"1-erbs_lac";"1-erbs_mcc";"1-erbs_mnc";"sensor_chuva";"ultimo_motorista_identificado_serial";"ultimo_motorista_identificado_identificador";"ultimo_motorista_identificado_data_identificacao";"pontosMaisProximos_Endereco";"pontosMaisProximos_Nome";"jamming";"emergencia_por_comando";"raw_package";"emergencia";"velocidade_acima_do_limite";"motor_ligado";"rpm_faixa_azul";"rpm_faixa_vermelha";"banguela";"maxio_serial";"conectado_can";"1-portas_equipamento_porta";"1-portas_numero_porta";"1-portas_tipo_portas";"1-portas_valor_entrada";"2-portas_equipamento_porta";"2-portas_numero_porta";"2-portas_tipo_portas";"2-portas_valor_entrada";"3-portas_equipamento_porta";"3-portas_numero_porta";"3-portas_tipo_portas";"3-portas_valor_entrada";"4-portas_equipamento_porta";"4-portas_numero_porta";"4-portas_tipo_portas";"4-portas_valor_entrada";"5-portas_equipamento_porta";"5-portas_numero_porta";"5-portas_tipo_portas";"5-portas_valor_entrada";"6-portas_equipamento_porta";"6-portas_numero_porta";"6-portas_tipo_portas";"6-portas_valor_entrada";"7-portas_equipamento_porta";"7-portas_numero_porta";"7-portas_tipo_portas";"7-portas_valor_entrada";"8-portas_equipamento_porta";"8-portas_numero_porta";"8-portas_tipo_portas";"8-portas_valor_entrada";"9-portas_equipamento_porta";"9-portas_numero_porta";"9-portas_tipo_portas";"9-portas_valor_entrada";"trafego_dados_can";"dadosCan_lim_parab";"dadosCan_consumo_comb";"faixas_rpm_intervalo_faixa_azul";"faixas_rpm_intervalo_faixa_verde";"faixas_rpm_intervalo_faixa_amarela";"faixas_rpm_intervalo_faixa_vermelha";"faixas_rpm_quatidade_faixa_vermelha";"faixas_rpm_rpm_maximo";"faixas_rpm_rpm_medio"
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465612";"23/07/2025 04:27:01";"23/07/2025 04:27:01";"23/07/2025 04:27:03";"true";"11";"9";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.81";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602507.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255621000";"";"Casa";"false";"false";"55AA55AAFF01EE0F0100000008FCA795F00410F9CDCAA70C1A02600E22E60308CCB51C104818C59D82C4062215080010011D4429D0F02515879CE228D816300638752A171003180B2809300F38114002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A220801108A6418052064288B203000380148DB800250AB890858C1A2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A230800100118002000288BE3245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278A79D82C406621408A9F3D3870418DCDD02206628C49D82C40660016A0808A9C2A30618F2058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465611";"23/07/2025 04:26:31";"23/07/2025 04:26:31";"23/07/2025 04:26:32";"true";"12";"8";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"35";"0";"false";"24";"true";"true";"12.764";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602477.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255591000";"";"Casa";"false";"false";"55AA55AAFF0153500100000008FCA795F00410D3C7AD9C051A02600E22E60308CBB51C104818A79D82C4062215080010011D4429D0F02515879CE228D816300638752A171003180C2808300E38114002480150015823680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110DC6318052064288B203000380148968002508D890858C1A2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028EDE2245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278899D82C406621408A9F3D3870418BEDD02206628A69D82C40660016A0808A9C2A30618F2058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465610";"23/07/2025 04:26:01";"23/07/2025 04:26:01";"23/07/2025 04:26:02";"true";"11";"8";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"35";"0";"false";"24";"true";"true";"12.825";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602447.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255561000";"";"Casa";"false";"false";"55AA55AAFF0129610100000008FCA795F00410E2A7F4990D1A02600E22E60308CAB51C104818899D82C4062215080010011D4429D0F02515879CE228D816300638752A171003180B2808300F38124002480150015823680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110996418052064288B20300038014888810250EF880858C0A2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028CFE2245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278EB9C82C406621408A9F3D3870418A1DD02206628889D82C40660016A0808A9C2A30618F1058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465609";"23/07/2025 04:25:31";"23/07/2025 04:25:31";"23/07/2025 04:25:32";"true";"11";"8";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.762";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602417.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255531000";"";"Casa";"false";"false";"55AA55AAFF01ACC00100000008FCA795F00410E8A089D0031A02600E22E60308C9B51C104818EB9C82C4062215080010011D4429D0F02515879CE228D816300638752A171003180B2808301038124002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110DA6318052064288B203000380148BA810250D1880858C0A2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028B1E2245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278CD9C82C406621408A9F3D387041883DD02206628EA9C82C40660016A0808A9C2A30618F1058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465608";"23/07/2025 04:25:01";"23/07/2025 04:25:01";"23/07/2025 04:25:01";"true";"9";"9";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.783";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602387.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255501000";"";"Casa";"false";"false";"55AA55AAFF013A550100000008FCA795F00410AFB8A9B5081A02600E22E60308C8B51C104818CD9C82C4062215080010011D4429D0F02515879CE228D816300738752A17100318092809301038124002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110EF6318052064288B203000380148C2800250B3880858BFA2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A2308001001180020002893E2245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278AF9C82C406621408A9F3D3870418E5DC02206628CC9C82C40660016A0808A9C2A30618F0058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465607";"23/07/2025 04:24:31";"23/07/2025 04:24:31";"23/07/2025 04:24:32";"true";"11";"8";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.79";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602357.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255471000";"";"Casa";"false";"false";"55AA55AAFE013A850100000008FCA795F00410D8CDF84E1A02600E22E60308C7B51C104818AF9C82C4062215080010011D4429D0F02515879CE228D816300638752A171003180B2808301A381B4002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110F66318052064288B203000380148DB80025095880858BFA2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028F5E1245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278919C82C406621408A9F3D3870418C8DC02206628AE9C82C40660016A0808A9C2A30618F0058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465606";"23/07/2025 04:24:01";"23/07/2025 04:24:01";"23/07/2025 04:24:01";"true";"10";"8";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"37";"0";"false";"24";"true";"true";"12.734";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602327.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255441000";"";"Casa";"false";"false";"55AA55AAFF01FAF50100000008FCA795F00410C0BBF7940D1A02600E22E60308C6B51C104818919C82C4062215080010011D4429D0F02515879CE228D816301038752A171003180A2808301A381B4002480150015825680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110BE6318052064288B203000380148BA810250F7870858BEA2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028D7E1245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278F39B82C406621408A9F3D3870418AADC02206628909C82C40660016A0808A9C2A30618EF058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465605";"23/07/2025 04:23:30";"23/07/2025 04:23:31";"23/07/2025 04:23:32";"true";"10";"11";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.741";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602297.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255410000";"";"Casa";"false";"false";"55AA55AAFF017FE00100000008FCA795F00410DBC0B8A9021A02600E22E60308C5B51C104818F29B82C4062215080010011D4429D0F02515879CE228D816300938752A171003180A280B301738194002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110C56318052064288B203000380148FDFF0150D9870858BEA2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028B9E1245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278D59B82C406621408A9F3D38704188CDC02206628F29B82C40660016A0808A9C2A30618EF058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465604";"23/07/2025 04:23:00";"23/07/2025 04:23:01";"23/07/2025 04:23:01";"true";"8";"11";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.767";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602267.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255380000";"";"Casa";"false";"false";"55AA55AAFF01766D0100000008FCA795F00410A2F89A990F1A02600E22E60308C4B51C104818D49B82C4062215080010011D4429D0F02515879CE228D816300838752A1710031808280B301F38214002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110DF6318052064288B203000380148EAFF0150BB870858BDA2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A230800100118002000289BE1245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278B69B82C406621408A9F3D3870418EFDB02206628D49B82C40660016A0808A9C2A30618EE058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
"POSICAO";"1308972028";"MAXTRACK";"MXT-130";"true";"true";"4.107";"465603";"23/07/2025 04:22:30";"23/07/2025 04:22:31";"23/07/2025 04:22:32";"true";"11";"10";"-25.479342";"-49.30583";"0";"117.0";"2904";"4511";"true";"0";"36";"0";"false";"24";"true";"true";"12.762";"true";"false";"false";"ENCONTRADO";"Rua Itacolomi";"1290-1410";"81070480";"Curitiba";"PR";"BR";"Urbano";"30";"4005";"true";"0";"602236.0";"0";"0";"false";"AST_NONE";"14910";"-1";"0";"255";"1241";"724";"5";"true";"1308972028";"000013164841";"1753255350000";"";"Casa";"false";"false";"55AA55AAFF0134810100000008FCA795F004109CB79AC4021A02600E22E60308C3B51C104818B69B82C4062215080010011D4429D0F02515879CE228D816300938752A171003180B280A302038214002480150015824680288010032280801120208011A020802221C080110A9F3D387041801220A080220023801500F68012A04080118023A450A22080110DA6318052064288B203000380148B7FF01509D870858BDA2D7016809800103121708011000201830013A0B08D405100518D90920BE7448021A06080010001800428D020A23080010011800200028FCE0245000900100980100A00100A80100B00100B80100C8010012090800109F23180020001A0808001000180020002206080010001800320218004AA80128007AA30108001000180020002800300038004000480058006000680070007800800100880100900100980100A00100A80100B00100B80100C00100C80100D00100D80100E00100E80100F00100F80100800200880200900200980200A00200A80200B00200B80200C00200C80200D00200D80200E00200E80200F00200F80200800300880300900300980300A00300A80300B00300B80300C00300C80300D00300D80300E00300521A08092A160800100048006D4429D0F07515879CE278999B82C406621408A9F3D3870418D1DB02206628B69B82C40660016A0808A9C2A30618EE058201060A0408001000";"false";"false";"false";"false";"false";"false";"1089796521";"false";"ACESSORIO";"1";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"2";"ENTRADA";"IST_DIGITAL_LOW";"ACESSORIO";"3";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"4";"ENTRADA";"IST_WINDSHIELD_WIPERS";"ACESSORIO";"5";"ENTRADA";"IST_DIGITAL_HIGH";"ACESSORIO";"1";"SAIDA";"OS_HIGH";"ACESSORIO";"2";"SAIDA";"OS_LOW";"RASTREADOR";"1";"ENTRADA";"IST_DIGITAL_HIGH";"RASTREADOR";"1";"SAIDA";"OS_LOW";"CBR_NONE";"false";"0";"";"";"";"";"";"";""
